mmsi,observed_at_utc,latitude,longitude,sog_knots,cog_degrees,heading_degrees,anchorage_object_id,anchorage_name,record_hash
477131300,2024-12-29 03:43:38+01:00,33.7313,-118.20362,0.1,212.5,179.0,314,Long Beach Harbor Anchorage B,15ae89cf2703de021b0f2c18eb07f5905cfafadfa960861dc0f4e533413351d2
477131300,2024-12-29 03:46:38+01:00,33.73128,-118.20372,0.1,261.3,177.0,314,Long Beach Harbor Anchorage B,339e50d84a1856428434a514d0054b615c3ad935452652ec80443b2e72928fbe
477131300,2024-12-29 03:49:38+01:00,33.73126,-118.20384,0.1,217.0,174.0,314,Long Beach Harbor Anchorage B,395cb4fede3f96d992cfeaf267837cc9810683ab7b12210f8c0d5bdce90c742a
477131300,2024-12-29 03:52:38+01:00,33.73123,-118.20395,0.1,244.1,170.0,314,Long Beach Harbor Anchorage B,7c3bbd56a05ac5bdfc8348acc18ec0277b9cd6e5c37b1882fd3b73f5a5ba38e8
477131300,2024-12-29 03:55:38+01:00,33.73123,-118.20404,0.1,248.6,166.0,314,Long Beach Harbor Anchorage B,710e1e057514e6be893cbd08e3909fc80cd5d1ff7c16625b92688fca260ca976
477131300,2024-12-29 03:58:38+01:00,33.73123,-118.20419,0.1,262.1,163.0,314,Long Beach Harbor Anchorage B,a57b4b99b393e641170e8d20f90960bab411ef228f0fbc664fa3b48f223c9c35
477131300,2024-12-29 04:01:38+01:00,33.7312,-118.20432,0.1,251.7,159.0,314,Long Beach Harbor Anchorage B,dcb67eb0e0a4388e8cf672b3c0f33b6402cd996e1a045faf4d9a9befc98ca55f
477131300,2024-12-29 04:04:38+01:00,33.73118,-118.20446,0.1,261.6,156.0,314,Long Beach Harbor Anchorage B,90996654680e2fc83811ebe3b67936491cbe75c3214f27ca3d61e1f3ec5f03c7
477131300,2024-12-29 04:07:38+01:00,33.73116,-118.20457,0.1,248.4,151.0,314,Long Beach Harbor Anchorage B,6699264cbd86ef0cdb7b7f5747aaa8d6350bfac4a9fbc1902d2ca9210983c8a5
477131300,2024-12-29 04:10:38+01:00,33.73111,-118.20466,0.1,223.9,147.0,314,Long Beach Harbor Anchorage B,9c33a32c6fc0ad509d789e19dbe767673de602ace7a09feed4e69d1dc11ecf12
477131300,2024-12-29 04:13:38+01:00,33.73105,-118.20472,0.1,234.0,144.0,314,Long Beach Harbor Anchorage B,c0430fe5815ee2278afd134ccffbaf98e56151dcb85aa7269577275f7b02ea27
477131300,2024-12-29 04:16:38+01:00,33.73098,-118.20481,0.1,222.7,141.0,314,Long Beach Harbor Anchorage B,81a1f17f6fc3c5b4e9bb4262f0cf00a70364a01bbaf9f6e8971fd1e4cf668cd0
477131300,2024-12-29 04:19:38+01:00,33.73092,-118.2049,0.1,205.2,138.0,314,Long Beach Harbor Anchorage B,74f253eb01c47a2147126c1c42b2b011e4fbd9b840bb304f7c9dcdffb1bdeb87
477131300,2024-12-29 04:22:38+01:00,33.73082,-118.20498,0.2,201.4,134.0,314,Long Beach Harbor Anchorage B,770b689bec861ba697b27b5a806e815f68a2db5f12a6f28073e13139b9409e00
477131300,2024-12-29 04:25:38+01:00,33.73071,-118.20506,0.1,198.3,129.0,314,Long Beach Harbor Anchorage B,eedb76268f977aee6906a8465d550c39f81021529518deff57653304fb1d1018
477131300,2024-12-29 04:28:38+01:00,33.73061,-118.20512,0.2,202.4,124.0,314,Long Beach Harbor Anchorage B,6353895814a01d37460f2313105940e60351452267aa8c854315dbbe6152c3ea
477131300,2024-12-29 04:31:38+01:00,33.7305,-118.20519,0.2,195.0,119.0,314,Long Beach Harbor Anchorage B,212800499798a5910ce270976f48aa3cff5291280244df9e040e3b610ec20dae
477131300,2024-12-29 04:34:38+01:00,33.73039,-118.20521,0.2,193.5,115.0,314,Long Beach Harbor Anchorage B,487fd05c9f981ae489502ba77dbf3b9c36cea76ecd95bbfdef25817fe84ba705
477131300,2024-12-29 04:37:38+01:00,33.73028,-118.20528,0.2,205.2,111.0,314,Long Beach Harbor Anchorage B,a5508eaa4b38b2a76b92f3adf30f6ea29b5bbd866bdfe2d81b5d5c4a5fb076a6
477131300,2024-12-29 04:40:38+01:00,33.73018,-118.20532,0.1,189.0,107.0,314,Long Beach Harbor Anchorage B,51198b77682cecd41c588d998949fa69531ee6414d85f70107b8afae93a5702c
477131300,2024-12-29 04:43:38+01:00,33.73007,-118.20535,0.2,190.7,103.0,314,Long Beach Harbor Anchorage B,f1538ef8f3a565ab59aca076533b44d988aeefbb5d80c61fccc7687cfc5df570
477131300,2024-12-29 04:46:38+01:00,33.72995,-118.20539,0.2,179.6,98.0,314,Long Beach Harbor Anchorage B,b44846708d54db89dd141e920e85a78dc926c23968f0f69f2b196f3914082dca
477131300,2024-12-29 04:49:38+01:00,33.72982,-118.20541,0.1,191.0,93.0,314,Long Beach Harbor Anchorage B,8aad314cd1e1fae47a1ff2e0ede5e9d50bd83cd34e2f1b25aba4f3a5fc43acc9
477131300,2024-12-29 04:52:38+01:00,33.72969,-118.20543,0.2,192.6,87.0,314,Long Beach Harbor Anchorage B,e1e372d7cc31356f1a0693b22679ab234fcf6eee6b3a3de984a4f066fca5d3c3
477131300,2024-12-29 04:55:38+01:00,33.72956,-118.20548,0.2,188.5,82.0,314,Long Beach Harbor Anchorage B,e649e522adb6ba4cd5b12627c970c41f23d01c482cf489fc5b9b11b799360644
477131300,2024-12-29 04:58:38+01:00,33.72948,-118.2055,0.1,153.5,77.0,314,Long Beach Harbor Anchorage B,a15c4bebdac04ddeb8b8fa31d15ee7d9a45411b2ed36096d30271721dbf69aaf
477131300,2024-12-29 05:01:38+01:00,33.7294,-118.20548,0.1,170.5,74.0,314,Long Beach Harbor Anchorage B,b19087e356fd40416138c3759b62015f62ee4f9ec2e9ca1d66d8d5a5acfdd926
477131300,2024-12-29 05:10:38+01:00,33.72926,-118.20541,0.1,144.9,70.0,314,Long Beach Harbor Anchorage B,45b44a468290906941deb5b4c3dab9641e6473e5f97c944c6833dd0c91a7305d
477131300,2024-12-29 05:16:38+01:00,33.72921,-118.20535,0.1,135.3,67.0,314,Long Beach Harbor Anchorage B,cae2f73853dd60148a81bdb7dd9f48a760156a3a20765e133192559aed204792
477131300,2024-12-29 05:19:38+01:00,33.72919,-118.20534,0.0,173.9,66.0,314,Long Beach Harbor Anchorage B,d3400005560ef35eb9320b0446f5c480d92745410d51261f84faac6a01f4c833
477131300,2024-12-29 05:22:38+01:00,33.72917,-118.20534,0.0,159.6,66.0,314,Long Beach Harbor Anchorage B,de5b2797494e97122cd086d5de7c85001122d3a8e267086f3c832b4397187b5f
477131300,2024-12-29 05:28:38+01:00,33.72914,-118.2054,0.0,171.2,66.0,314,Long Beach Harbor Anchorage B,badec3dcf4372609c5e4c29971e0c93131fb895a5066aed68678fee5bf6541b1
477131300,2024-12-29 05:31:38+01:00,33.72913,-118.20543,0.0,166.3,67.0,314,Long Beach Harbor Anchorage B,67f172b778597d97475f80a34d790edb6c389b4d4f1d5194a39155a206105632
477131300,2024-12-29 05:34:38+01:00,33.72915,-118.20543,0.0,157.8,68.0,314,Long Beach Harbor Anchorage B,574ed82a05f1174e0d10d7ab4429efce8570c88fc7a1f93701fdaf663fb6181e
477131300,2024-12-29 05:37:38+01:00,33.72913,-118.2054,0.0,144.6,69.0,314,Long Beach Harbor Anchorage B,1557d48689fd695028bc099ebfa8b2a3fe6c96261fbd160546b77f0ef367d980
477131300,2024-12-29 05:43:38+01:00,33.72915,-118.20534,0.0,129.5,69.0,314,Long Beach Harbor Anchorage B,72f689a5e0fdee1f11b88b302d0b95a20c819120e5343659a65429451bd13385
477131300,2024-12-29 05:46:38+01:00,33.72913,-118.2053,0.1,130.2,68.0,314,Long Beach Harbor Anchorage B,a6175a620dbbb3e5bef20b433cc73525ba3b453dbf9b58a8a8f23420b3f7829e
477131300,2024-12-29 05:49:38+01:00,33.72911,-118.20529,0.1,142.5,67.0,314,Long Beach Harbor Anchorage B,cc1b22061ef283d278ebdc5580ea11bc6ef203fb28880922b76e239a57870c3a
477131300,2024-12-29 05:52:38+01:00,33.72912,-118.20525,0.0,155.6,66.0,314,Long Beach Harbor Anchorage B,94dbca5d82c87c2a663ad1b42a5f36eee5ba943cc42e3d8c888accb896911493
477131300,2024-12-29 05:55:38+01:00,33.72913,-118.20529,0.1,139.5,65.0,314,Long Beach Harbor Anchorage B,72b7965a4040c0cb220b02ee6418850c367ddae5f20f28181ab52146a946146f
477131300,2024-12-29 05:58:38+01:00,33.72911,-118.2053,0.0,162.1,65.0,314,Long Beach Harbor Anchorage B,2723ec301b3146a3042d8d189fe298d0194178459456fed371f5c75577febbfb
477131300,2024-12-29 06:01:38+01:00,33.72912,-118.20532,0.1,316.1,66.0,314,Long Beach Harbor Anchorage B,bfb7ee2b24c7a8d68097baa8df1470cd67f3187785ad40b6f898ae8ddccc0e23
477131300,2024-12-29 06:04:38+01:00,33.72912,-118.20533,0.0,170.9,67.0,314,Long Beach Harbor Anchorage B,b6d6201fb7bd26d24eb6f261e96a168c9ea9baafc25fbf92a1a7230995f06525
477131300,2024-12-29 06:07:38+01:00,33.72915,-118.20539,0.1,316.4,68.0,314,Long Beach Harbor Anchorage B,e301c019401b3eed65d4841df858e155a8cdb3869d4b27f89d2f5313a29f327b
477131300,2024-12-29 06:10:38+01:00,33.72916,-118.20539,0.0,82.9,69.0,314,Long Beach Harbor Anchorage B,04665ea1d3db0e3fc4751c6f23857f6018c8310c0dbf60ba689099675056ed5d
477131300,2024-12-29 06:13:38+01:00,33.72917,-118.2054,0.1,108.7,71.0,314,Long Beach Harbor Anchorage B,bf0cb0d65c7af8f41c4ae1015848588432d159ebb58c95a070bb26f06363f303
477131300,2024-12-29 06:16:38+01:00,33.72917,-118.20535,0.1,129.8,71.0,314,Long Beach Harbor Anchorage B,49913ec64f544d4e70f975b6f5e72a6da6c96273cc5c72f8f96bd267024460ef
477131300,2024-12-29 06:19:38+01:00,33.72916,-118.20531,0.1,91.7,71.0,314,Long Beach Harbor Anchorage B,5d2a3cd6399ce70cebf3b887cf8047349cf3ad84681ad29b78a8ccf1b995fb22
477131300,2024-12-29 06:22:38+01:00,33.72916,-118.2053,0.0,110.5,70.0,314,Long Beach Harbor Anchorage B,5d101f0bb66f56f524e501175cdb15a6783f81d6e50a5604b5bfc1b25ba276a7
477131300,2024-12-29 06:25:38+01:00,33.72912,-118.20524,0.0,127.9,69.0,314,Long Beach Harbor Anchorage B,337a82090fceab0f062bbd71593fa063f19ac92b5d0b785bf54b011e842ddca3
477131300,2024-12-29 06:28:38+01:00,33.72908,-118.20522,0.1,131.2,67.0,314,Long Beach Harbor Anchorage B,15be345242a13090fc3f81d3ff9d30c5b19670dd752360246cd850df97eaadf1
477131300,2024-12-29 06:31:38+01:00,33.72911,-118.20524,0.1,342.8,65.0,314,Long Beach Harbor Anchorage B,a1ddac917c7206cb26c9db34c993be6850ad2606e40ca71ee325feeb562389bd
477131300,2024-12-29 06:34:38+01:00,33.72908,-118.20519,0.1,14.4,63.0,314,Long Beach Harbor Anchorage B,239e388af7d6b9d715f779e0c78f10f88e8943ef36d367e72a58aef33f85acbd
477131300,2024-12-29 06:37:38+01:00,33.72899,-118.20516,0.0,142.4,62.0,314,Long Beach Harbor Anchorage B,a4979cbacfde648b609aa1720723b1dfa508b983d7b964bde28a42604afeedf0
477131300,2024-12-29 06:40:38+01:00,33.72899,-118.20514,0.0,80.3,61.0,314,Long Beach Harbor Anchorage B,90a400daddadab5e0020cda3542ac6fa47a195d3936e06119c70e7e55b37f9b1
477131300,2024-12-29 06:43:38+01:00,33.72897,-118.20515,0.0,0.2,60.0,314,Long Beach Harbor Anchorage B,50c7aaa209575781e04b1b64b6fbdeecd201d0315dbe6f2ee774facbd3f1a805
477131300,2024-12-29 06:46:38+01:00,33.72895,-118.20512,0.1,122.8,59.0,314,Long Beach Harbor Anchorage B,cb1e7a433eeafa151565dbf8090784abe7544895dcd423a5383fdfd92b9d6c56
477131300,2024-12-29 06:49:38+01:00,33.72893,-118.20507,0.1,70.8,58.0,314,Long Beach Harbor Anchorage B,40e5cee9d5486c36b0c04f38017542b2a5ec530081cb0de4d6ab73fa920f912a
477131300,2024-12-29 06:52:38+01:00,33.72891,-118.20506,0.0,92.0,57.0,314,Long Beach Harbor Anchorage B,18d6b6e77acc76b532f7f288829b31cc8d89c63dbe64ed0fa0f73a899e9c38f9
477131300,2024-12-29 06:55:38+01:00,33.7289,-118.20501,0.0,49.4,56.0,314,Long Beach Harbor Anchorage B,cf78c03dcb8d8dd3cf58c973022b809c42c844c277b8f503e1769f4c2567b513
477131300,2024-12-29 06:58:38+01:00,33.72891,-118.205,0.0,38.5,54.0,314,Long Beach Harbor Anchorage B,e5c7a13a227f0b7c6934d44f2f19433a6560a43ffba17c4a3d8d442feb84874e
477131300,2024-12-29 07:01:38+01:00,33.72887,-118.20499,0.0,38.5,53.0,314,Long Beach Harbor Anchorage B,6b5b00dedda05234c7b15db365f06b47d5a274c38de4bdae4afcf6f2cdbe218d
477131300,2024-12-29 07:04:38+01:00,33.72889,-118.205,0.0,288.5,52.0,314,Long Beach Harbor Anchorage B,ec09ebc1d598b9789f5657797607ff3b48259724008f8100a7beaf263b95b131
477131300,2024-12-29 07:07:38+01:00,33.7289,-118.20504,0.0,307.6,51.0,314,Long Beach Harbor Anchorage B,242e876311b5b7cc7cbb8e1498c4bc8c2e685d4423064d6e0f105a9879e6f950
477131300,2024-12-29 07:10:38+01:00,33.72892,-118.20507,0.0,287.4,52.0,314,Long Beach Harbor Anchorage B,8f7833efdb5fac61908b70e3e5502afa708cb06b7db76a8e5f7457db92790473
477131300,2024-12-29 07:13:38+01:00,33.72896,-118.20507,0.0,300.4,53.0,314,Long Beach Harbor Anchorage B,a82aafb80aa98cde3e9e5e8deb058e3e345a342daa26b9162c3583c81a1eef2f
477131300,2024-12-29 07:16:38+01:00,33.72898,-118.20504,0.1,89.7,54.0,314,Long Beach Harbor Anchorage B,fa7d28a86f386a8e3bff976856fd2554d705201be81e42d2a1075662ea88ca45
477131300,2024-12-29 07:19:38+01:00,33.72901,-118.20506,0.0,120.3,56.0,314,Long Beach Harbor Anchorage B,1c86928b60f7da2dd5f5498257164b3a20aa93d3dd521731a35cf82f71bb87ed
477131300,2024-12-29 07:22:38+01:00,33.72901,-118.205,0.1,122.1,56.0,314,Long Beach Harbor Anchorage B,7892dc4c66235a6c686bce94e203a405107687d2ce77ed927d0d8deee1012859
477131300,2024-12-29 07:25:38+01:00,33.729,-118.20497,0.1,160.6,56.0,314,Long Beach Harbor Anchorage B,b999eaa3f2d89247b661f4bc4ac1c44edb75be7425f494969fbe8ad4a515a2fc
477131300,2024-12-29 07:28:38+01:00,33.72899,-118.20489,0.1,157.0,55.0,314,Long Beach Harbor Anchorage B,b4a41ede790a4aa8e6acc82259f5929c7754088fe6691842cf9eb22e39429473
477131300,2024-12-29 07:31:38+01:00,33.72898,-118.20486,0.1,162.6,53.0,314,Long Beach Harbor Anchorage B,e13b1b0fd92303594a167e039c8321157ef0b3538632fc57e5302dc405509ab9
477131300,2024-12-29 07:34:38+01:00,33.72894,-118.20483,0.1,171.2,50.0,314,Long Beach Harbor Anchorage B,d7c145fd9e8471d898e38743749a9502c291132ce22b7af858a78bf4c88f9fde
477131300,2024-12-29 07:37:38+01:00,33.7289,-118.20481,0.1,177.7,47.0,314,Long Beach Harbor Anchorage B,da79b7bb566fe3f66a83af45b3713456c03a8f3e015d53972a205bb0d1e08e7a
477131300,2024-12-29 07:40:38+01:00,33.72884,-118.2048,0.1,169.7,44.0,314,Long Beach Harbor Anchorage B,5006dea45811010a95db32d0a879b1881a885214b8308e930fce48db86249a0c
477131300,2024-12-29 07:43:38+01:00,33.72878,-118.2048,0.1,183.3,42.0,314,Long Beach Harbor Anchorage B,7ffcded76a3e5573d495cd2833a9343854d4888b1cf6bbe1af06d7b8d4724393
477131300,2024-12-29 07:46:38+01:00,33.72874,-118.20482,0.1,183.2,41.0,314,Long Beach Harbor Anchorage B,61811c826bb9dc440082d848ecf9be7ffd96e6369d0ff9cc0e2c63849e1fe6c9
477131300,2024-12-29 07:49:38+01:00,33.72868,-118.2048,0.2,165.7,40.0,314,Long Beach Harbor Anchorage B,22a40fe3ee0c5c8d9574ce05ab2c1b3407bce0124cab6a027fa641e3ca7c01d5
477131300,2024-12-29 07:52:38+01:00,33.72868,-118.20477,0.1,141.9,39.0,314,Long Beach Harbor Anchorage B,6d0067c934b3c6350ff07ae9b6a30768e3da15837e08e3340d8a419dcb62e15e
477131300,2024-12-29 07:55:38+01:00,33.72867,-118.2047,0.1,121.1,37.0,314,Long Beach Harbor Anchorage B,017fb42b8bfa623013d044b770f1572ab7904e5ad8a2a316e9d47884e644bb9e
477131300,2024-12-29 07:58:38+01:00,33.72864,-118.20465,0.1,167.4,36.0,314,Long Beach Harbor Anchorage B,0164d2b044685bd526bd9edd15b52f97bd0f5cf0b06ff0272d832ac8e0cd9353
477131300,2024-12-29 07:59:43+01:00,33.72861,-118.20464,0.2,195.6,34.0,314,Long Beach Harbor Anchorage B,a451d7e96a26ccdf578a54904d8b0964480ddabaef53c46e5fdfc98f29858e26
477131300,2024-12-29 08:00:02+01:00,33.72859,-118.20464,0.2,202.6,34.0,314,Long Beach Harbor Anchorage B,9b0aafd7c01e0594764dce220d8147c4d8b3cabf1b30afbd82dd9e3b1da0d9d5
477131300,2024-12-29 08:01:13+01:00,33.72854,-118.20465,0.2,198.2,33.0,314,Long Beach Harbor Anchorage B,217bb7c6d45a20541a7d6fe64225d0ec5d8ddbb0c04cd519a8caadb448530c49
477131300,2024-12-29 08:02:24+01:00,33.72845,-118.20469,0.3,199.4,32.0,314,Long Beach Harbor Anchorage B,23643352e3839477b4744d0ba9358900314c04fab0bc866a4421d68c3a988760
477131300,2024-12-29 08:03:32+01:00,33.72839,-118.2047,0.3,199.2,31.0,314,Long Beach Harbor Anchorage B,7ca6ad4a301274c606e0ba4b11e493e269de6dfbc878d54403510288425fac4d
477131300,2024-12-29 08:04:43+01:00,33.72829,-118.20479,0.4,199.1,30.0,314,Long Beach Harbor Anchorage B,2b7273ddf9dee23ad11d6ba56249c9fb4fc6047932be9db94cd0f42462531366
477131300,2024-12-29 08:05:53+01:00,33.72816,-118.20488,0.5,196.9,29.0,314,Long Beach Harbor Anchorage B,9d84f7efd9221dcdbaa7f8df055c2b8aa88193404fe3529b3a7d1ab7bd564ee2
477131300,2024-12-29 08:07:23+01:00,33.72801,-118.20496,0.5,188.0,28.0,314,Long Beach Harbor Anchorage B,08fc0502639a6a8460193407e093035f6b5a27cbe980fdb32bf1eb6db154edeb
477131300,2024-12-29 08:08:32+01:00,33.72788,-118.20502,0.4,196.9,26.0,314,Long Beach Harbor Anchorage B,d1727a8f0470b917c0ad85fda651f9c6fa946c56567da9d92aeba9b83140bd6e
477131300,2024-12-29 08:09:43+01:00,33.72781,-118.20509,0.2,259.3,27.0,314,Long Beach Harbor Anchorage B,0e7752f1faa7580fb7f60ddb70ba66348e9101eff51be04b760ed1b13d89df6e
477131300,2024-12-29 08:10:53+01:00,33.72793,-118.20516,0.5,346.8,35.0,314,Long Beach Harbor Anchorage B,96200382deb38299f2d07e9977779eba7b5460ca5c3091962d5b718fb49bb74b
477131300,2024-12-29 08:12:13+01:00,33.72822,-118.20511,0.9,20.7,45.0,314,Long Beach Harbor Anchorage B,0e2992d3622daba1cf4a1c846ba2592d287fee0839c94c92efdfab0aa5dbce3d
477131300,2024-12-29 08:13:24+01:00,33.72854,-118.20487,1.3,34.9,52.0,314,Long Beach Harbor Anchorage B,723a5d4cc36f5967319b41b7323f43e0144dc28373e0fb647ecc40dc6c927a98
477131300,2024-12-29 08:14:44+01:00,33.72898,-118.20439,1.8,43.6,59.0,314,Long Beach Harbor Anchorage B,21292637b4aeb2f6b7225905fa7d35f78939ae8b7d0371c0dee3b57086994b4c
477131300,2024-12-29 08:15:54+01:00,33.72943,-118.20375,2.3,53.5,67.0,314,Long Beach Harbor Anchorage B,6bd90b30ebafb00a0c77182fd129f5e64caee78fb70f8fc6ad54ddd35ce1d4a9
477131300,2024-12-29 08:17:03+01:00,33.72984,-118.20293,2.6,62.7,77.0,314,Long Beach Harbor Anchorage B,f32896d9c6665dc58360266ee8be57fa934eac43211a0f5759b66cef1a19e2b3
477131300,2024-12-29 08:18:13+01:00,33.73016,-118.20193,2.8,75.3,86.0,314,Long Beach Harbor Anchorage B,28ec5cbebba4b7bcafb8249fce51a49faf7951fd2199510cd26857f818469bfa
477131300,2024-12-29 08:19:23+01:00,33.73029,-118.20079,3.1,85.0,93.0,314,Long Beach Harbor Anchorage B,570e09ad1b6c895a8755f98dce64db05f4f18195f81741bbcc37b29b6c6c867a
477131300,2024-12-29 08:20:33+01:00,33.73031,-118.19953,3.4,89.8,97.0,314,Long Beach Harbor Anchorage B,6e4c5fe3df3ccac9ab6bc539c1b5735ccb1c7d1246c6d64d88d3e2a9efc0a358
